post_id,campaign_id,influencer_id,post_date,post_type,impressions,reach,likes,comments,shares,saves,click_throughs,conversions,revenue_attributed,is_fraud_account,sponsored_tag,budget_allocated
POST_001541,CAMP_0180,INF_0066,2023-08-26,story,19314,17741,154885,99,22,7728,964,4,83.74,1,0,2874.73
POST_001542,CAMP_0180,INF_0026,2023-08-30,video,88927,63103,10129,790,178,387,2299,111,21458.98,0,1,2874.73
POST_001543,CAMP_0180,INF_0078,2023-09-19,post,69366,50895,2284,227,87,30,1147,258,50187.3,0,1,2874.73
POST_001544,CAMP_0180,INF_0093,2023-09-22,video,20294,19018,1239,129,13,61,474,223,21784.06,0,0,2874.73
POST_001545,CAMP_0180,INF_0066,2023-08-29,story,11176,9922,90454,85,43,5557,490,5,104.82,1,1,2874.73
POST_001546,CAMP_0181,INF_0056,2024-01-09,carousel,186741,165547,18813,2585,952,1473,5971,58,4967.87,0,0,605.6
POST_001547,CAMP_0181,INF_0047,2024-01-11,video,24274,22635,556,76,13,11,795,35,4931.61,0,0,605.6
POST_001548,CAMP_0181,INF_0050,2024-01-08,reel,118977,89760,10137,580,118,185,1687,155,23914.2,0,1,605.6
POST_001549,CAMP_0181,INF_0062,2024-01-03,story,33205,30156,2774,264,46,102,404,312,41868.09,0,0,605.6
POST_001550,CAMP_0181,INF_0038,2023-12-28,story,103634,94090,5487,803,232,66,4866,38,4490.09,0,1,605.6
POST_001551,CAMP_0181,INF_0079,2023-12-25,carousel,106735,99801,10677,1117,246,725,3152,473,64079.67,0,0,605.6
POST_001552,CAMP_0181,INF_0002,2024-01-01,post,239156,204953,13632,1282,735,138,7821,53,5859.46,0,1,605.6
POST_001553,CAMP_0181,INF_0013,2024-01-19,story,38185,34839,2407,168,81,25,616,397,63504.84,0,1,605.6
POST_001554,CAMP_0181,INF_0026,2024-01-11,carousel,66774,52012,6081,414,354,233,372,346,21801.15,0,1,605.6
POST_001555,CAMP_0181,INF_0018,2024-01-03,reel,104151,92631,8773,340,522,555,1361,189,7665.59,0,0,605.6
POST_001556,CAMP_0182,INF_0015,2023-09-29,video,43245,33370,1686,198,85,88,1733,446,88919.96,0,1,6181.5
POST_001557,CAMP_0182,INF_0034,2023-09-23,reel,26669,23280,2533,238,135,108,519,406,27743.5,0,0,6181.5
POST_001558,CAMP_0182,INF_0063,2023-10-13,post,15319,14403,58943,98,40,1276,447,2,23.59,1,1,6181.5
POST_001559,CAMP_0182,INF_0084,2023-10-16,story,12031,9952,702,102,8,23,355,426,18093.79,0,0,6181.5
POST_001560,CAMP_0182,INF_0060,2023-10-10,video,209828,181977,6199,851,202,169,7341,148,22512.76,0,1,6181.5
POST_001561,CAMP_0182,INF_0008,2023-10-09,post,15594,14394,178947,70,5,11825,580,0,0.0,1,1,6181.5
POST_001562,CAMP_0182,INF_0020,2023-10-16,carousel,135799,100138,10043,1488,599,157,3976,137,18181.98,0,0,6181.5
POST_001563,CAMP_0182,INF_0049,2023-10-02,carousel,103346,86673,10013,1222,469,579,1812,30,2116.59,0,0,6181.5
POST_001564,CAMP_0183,INF_0067,2023-03-14,carousel,40143,37211,1025,54,60,74,1577,163,12195.66,0,1,4843.36
POST_001565,CAMP_0183,INF_0054,2023-03-15,carousel,5697,4227,182537,87,40,14335,211,3,89.54,1,0,4843.36
POST_001566,CAMP_0183,INF_0002,2023-03-16,post,174134,151529,17802,1878,1049,1312,7223,453,30713.78,0,1,4843.36
POST_001567,CAMP_0183,INF_0040,2023-03-26,post,9080,6779,669,64,25,12,288,185,10676.64,0,1,4843.36
POST_001568,CAMP_0183,INF_0016,2023-03-21,carousel,6086,5637,398,44,23,22,160,85,2811.39,0,1,4843.36
POST_001569,CAMP_0183,INF_0070,2023-04-04,post,102972,95726,5110,598,296,371,885,39,6895.29,0,0,4843.36
POST_001570,CAMP_0183,INF_0010,2023-03-27,video,52363,47177,1431,148,38,114,573,134,17154.47,0,1,4843.36
POST_001571,CAMP_0183,INF_0091,2023-03-14,post,24709,21923,2231,221,125,33,717,196,13613.21,0,0,4843.36
POST_001572,CAMP_0183,INF_0029,2023-03-26,reel,23686,18538,2399,333,24,160,537,474,45506.12,0,0,4843.36
POST_001573,CAMP_0183,INF_0044,2023-04-03,reel,71795,61868,4551,141,55,182,3064,384,46177.27,0,0,4843.36
POST_001574,CAMP_0183,INF_0061,2023-03-21,reel,6613,4865,520,52,30,10,214,40,6677.36,0,1,4843.36
POST_001575,CAMP_0183,INF_0087,2023-03-25,post,45093,41231,4362,371,124,219,1898,249,36936.5,0,1,4843.36
POST_001576,CAMP_0183,INF_0073,2023-04-09,video,3481,3249,319,26,5,17,57,247,22056.82,0,1,4843.36
POST_001577,CAMP_0183,INF_0035,2023-03-23,story,152373,115236,5135,350,243,83,4584,319,24836.61,0,0,4843.36
POST_001578,CAMP_0184,INF_0072,2023-09-22,carousel,147096,121171,5249,263,260,168,3432,199,11024.47,0,0,5405.12
POST_001579,CAMP_0184,INF_0060,2023-09-07,video,87304,61341,5311,676,276,220,2952,168,20512.69,0,1,5405.12
POST_001580,CAMP_0184,INF_0035,2023-09-18,reel,311958,223908,6739,361,336,517,11118,42,3873.04,0,0,5405.12
POST_001581,CAMP_0184,INF_0036,2023-09-20,reel,56302,44293,5212,751,162,212,438,424,19487.55,0,0,5405.12
POST_001582,CAMP_0184,INF_0022,2023-09-08,video,25079,23628,689,40,18,42,537,236,29834.77,0,0,5405.12
POST_001583,CAMP_0184,INF_0089,2023-09-21,reel,212209,178927,18979,2818,633,1166,8303,37,3118.51,0,1,5405.12
POST_001584,CAMP_0184,INF_0085,2023-09-19,reel,158073,132533,17968,2366,543,424,3082,119,12262.53,0,1,5405.12
POST_001585,CAMP_0184,INF_0077,2023-09-08,post,68270,64354,5185,401,299,412,2473,201,29493.34,0,1,5405.12
POST_001586,CAMP_0185,INF_0081,2023-07-14,carousel,8496,7431,537,31,10,13,303,428,23292.44,0,0,11128.14
POST_001587,CAMP_0185,INF_0009,2023-07-02,post,210738,187719,12746,778,246,855,9918,297,55439.53,0,1,11128.14
POST_001588,CAMP_0185,INF_0027,2023-07-11,post,95095,71887,7548,395,137,358,1922,252,46906.23,0,0,11128.14
POST_001589,CAMP_0185,INF_0086,2023-06-24,video,5369,4586,475,15,6,12,219,362,71881.54,0,1,11128.14
POST_001590,CAMP_0185,INF_0081,2023-07-20,carousel,29055,20404,3374,301,45,192,578,312,37220.39,0,1,11128.14
POST_001591,CAMP_0185,INF_0011,2023-07-21,video,68753,53689,7169,808,117,356,2229,209,8315.78,0,0,11128.14
POST_001592,CAMP_0185,INF_0019,2023-06-29,post,47704,41424,2008,67,92,45,1866,211,34617.17,0,0,11128.14
POST_001593,CAMP_0186,INF_0092,2023-12-26,story,155752,115625,6344,465,138,287,2911,418,14995.35,0,1,3962.23
POST_001594,CAMP_0186,INF_0050,2024-01-04,video,26551,20379,630,54,28,36,1170,382,14943.75,0,1,3962.23
POST_001595,CAMP_0186,INF_0047,2023-12-07,video,230245,208970,16263,1323,504,178,1565,200,25351.94,0,1,3962.23
POST_001596,CAMP_0186,INF_0022,2024-01-04,story,61258,57366,5282,384,276,322,1085,424,80751.75,0,1,3962.23
POST_001597,CAMP_0186,INF_0094,2023-12-25,carousel,41946,36486,2876,288,43,179,1792,483,32356.26,0,1,3962.23
POST_001598,CAMP_0186,INF_0042,2023-12-25,carousel,311821,287556,30857,1879,1718,2066,1758,269,27608.11,0,1,3962.23
POST_001599,CAMP_0186,INF_0073,2023-12-13,post,165838,121550,14292,673,440,365,5235,456,47518.92,0,1,3962.23
POST_001600,CAMP_0186,INF_0070,2023-12-27,reel,10382,8981,370,35,16,27,205,460,55532.79,0,1,3962.23
POST_001601,CAMP_0186,INF_0004,2023-12-20,post,197803,145260,8465,270,380,199,6254,103,15085.33,0,1,3962.23
POST_001602,CAMP_0186,INF_0040,2023-12-21,carousel,198248,173272,7387,1010,309,107,5571,184,17959.8,0,0,3962.23
POST_001603,CAMP_0186,INF_0093,2023-12-28,carousel,327043,308444,13246,1233,494,401,7344,257,10235.66,0,0,3962.23
POST_001604,CAMP_0186,INF_0074,2023-12-19,story,107097,87485,12717,686,587,999,3424,304,42320.98,0,1,3962.23
POST_001605,CAMP_0186,INF_0003,2023-12-31,video,24111,18039,2120,194,93,121,382,329,24934.16,0,0,3962.23
POST_001606,CAMP_0187,INF_0086,2023-08-03,carousel,122863,115092,11456,1284,347,373,4769,152,13101.26,0,1,1990.38
POST_001607,CAMP_0187,INF_0086,2023-07-13,reel,186498,148564,5592,816,127,230,5305,230,17636.75,0,1,1990.38
POST_001608,CAMP_0187,INF_0045,2023-07-21,story,179488,130420,5973,668,166,132,2970,222,21099.87,0,1,1990.38
POST_001609,CAMP_0187,INF_0021,2023-08-09,post,19958,14976,1421,146,80,54,579,12,653.19,0,1,1990.38
POST_001610,CAMP_0187,INF_0081,2023-07-27,reel,5667,5324,245,16,8,9,39,31,4778.1,0,1,1990.38
POST_001611,CAMP_0187,INF_0006,2023-08-07,story,284390,251068,10064,558,424,481,10839,41,2438.31,0,0,1990.38
POST_001612,CAMP_0187,INF_0055,2023-07-13,carousel,14443,12890,1410,89,18,77,607,147,21102.66,0,1,1990.38
POST_001613,CAMP_0187,INF_0058,2023-07-30,story,12942,9413,177658,27,22,6285,419,2,59.6,1,0,1990.38
POST_001614,CAMP_0187,INF_0015,2023-07-28,story,46991,44498,1138,62,54,88,264,203,32034.34,0,1,1990.38
POST_001615,CAMP_0187,INF_0009,2023-08-08,carousel,128892,91679,14865,1468,651,833,3151,464,40485.39,0,0,1990.38
POST_001616,CAMP_0187,INF_0041,2023-07-15,story,179159,166230,8425,910,424,438,7044,32,5319.78,0,1,1990.38
POST_001617,CAMP_0187,INF_0001,2023-07-20,reel,74547,62685,7764,249,151,316,1915,169,9481.92,0,1,1990.38
POST_001618,CAMP_0187,INF_0042,2023-07-29,video,102911,91019,5789,427,332,460,3694,346,28541.41,0,0,1990.38
POST_001619,CAMP_0188,INF_0021,2024-01-08,carousel,65047,51659,2730,400,85,146,1144,387,53901.46,0,1,1868.42
POST_001620,CAMP_0188,INF_0051,2023-12-16,video,135834,108764,6690,615,99,461,1985,237,14864.61,0,0,1868.42
POST_001621,CAMP_0188,INF_0076,2024-01-01,post,31039,24015,3141,442,156,63,688,56,6142.4,0,1,1868.42
POST_001622,CAMP_0188,INF_0013,2024-01-14,post,132455,100518,6787,710,269,286,1523,21,3962.82,0,1,1868.42
POST_001623,CAMP_0188,INF_0061,2023-12-31,carousel,24955,17821,1753,174,103,104,1019,462,27310.98,0,1,1868.42
POST_001624,CAMP_0188,INF_0079,2024-01-13,carousel,101552,78209,10895,1260,450,464,2548,239,9430.2,0,1,1868.42
POST_001625,CAMP_0188,INF_0052,2024-01-01,reel,95556,90511,7903,659,275,565,2819,170,10952.97,0,0,1868.42
POST_001626,CAMP_0188,INF_0040,2024-01-04,reel,166031,139375,6809,624,188,212,4640,43,3632.16,0,1,1868.42
POST_001627,CAMP_0188,INF_0052,2024-01-01,reel,31862,29163,2389,216,89,184,1141,236,23570.32,0,1,1868.42
POST_001628,CAMP_0188,INF_0094,2024-01-06,carousel,8872,6272,704,78,13,48,339,489,67174.63,0,0,1868.42
POST_001629,CAMP_0188,INF_0011,2024-01-09,reel,56571,46823,4791,454,202,92,2340,443,62668.0,0,1,1868.42
POST_001630,CAMP_0188,INF_0043,2023-12-17,video,5643,4776,331,40,19,8,226,28,4995.84,0,0,1868.42
POST_001631,CAMP_0189,INF_0039,2023-04-08,story,77846,61387,5535,440,198,228,3192,383,67812.18,0,1,3141.38
POST_001632,CAMP_0189,INF_0061,2023-04-12,story,70045,54989,6765,884,290,87,3011,460,30849.2,0,1,3141.38
POST_001633,CAMP_0189,INF_0024,2023-04-23,post,119174,98812,2773,125,40,165,2098,254,34299.51,0,0,3141.38
POST_001634,CAMP_0189,INF_0028,2023-04-30,video,53905,50549,3822,210,223,212,1971,169,6905.6,0,0,3141.38
POST_001635,CAMP_0189,INF_0071,2023-04-16,reel,117065,91436,9929,682,123,620,4900,215,26031.81,0,0,3141.38
POST_001636,CAMP_0189,INF_0067,2023-04-29,post,48367,36663,4057,549,131,317,1992,238,28896.43,0,1,3141.38
POST_001637,CAMP_0189,INF_0085,2023-05-01,post,68406,61897,3365,267,113,133,2977,424,33871.48,0,1,3141.38
POST_001638,CAMP_0189,INF_0067,2023-04-17,carousel,48809,42243,3084,439,125,218,1023,255,17127.6,0,1,3141.38
POST_001639,CAMP_0189,INF_0061,2023-04-09,reel,73214,60567,8177,835,369,632,2916,85,12123.8,0,0,3141.38
POST_001640,CAMP_0189,INF_0046,2023-04-11,post,46311,43948,3542,143,134,91,596,481,72095.9,0,0,3141.38
POST_001641,CAMP_0189,INF_0005,2023-04-09,carousel,123823,100075,11594,443,317,431,5894,388,28412.93,0,0,3141.38
POST_001642,CAMP_0189,INF_0072,2023-04-13,carousel,44610,35205,2606,225,59,77,388,100,15361.64,0,1,3141.38
POST_001643,CAMP_0189,INF_0005,2023-04-02,post,79144,73159,8890,917,277,136,2761,236,7197.85,0,1,3141.38
POST_001644,CAMP_0190,INF_0057,2023-01-30,reel,98577,86383,2946,366,73,82,2987,150,21524.98,0,1,5656.0
POST_001645,CAMP_0190,INF_0008,2023-02-04,video,9715,7501,56771,26,42,3098,154,5,135.94,1,0,5656.0
POST_001646,CAMP_0190,INF_0084,2023-02-10,reel,270190,227982,27340,2213,1439,1509,6025,188,36617.05,0,0,5656.0
POST_001647,CAMP_0191,INF_0012,2023-12-19,reel,7286,5345,132168,60,20,9176,78,2,26.96,1,0,2964.44
POST_001648,CAMP_0191,INF_0090,2023-12-02,carousel,68295,51574,5082,196,302,200,1441,381,39781.0,0,0,2964.44
POST_001649,CAMP_0191,INF_0042,2023-12-01,reel,20834,16012,1359,52,23,16,258,165,12693.99,0,0,2964.44
POST_001650,CAMP_0191,INF_0046,2023-11-28,post,253568,232556,6660,442,198,242,1867,194,20142.59,0,1,2964.44
POST_001651,CAMP_0191,INF_0013,2023-12-12,video,52823,48777,1733,97,66,94,1110,410,64605.53,0,0,2964.44
POST_001652,CAMP_0191,INF_0075,2023-12-08,reel,71315,50389,6313,473,341,472,3465,425,19446.24,0,1,2964.44
POST_001653,CAMP_0191,INF_0099,2023-12-15,story,4307,3854,406,28,5,30,71,379,74432.13,0,1,2964.44
POST_001654,CAMP_0191,INF_0042,2023-11-26,post,47437,33989,3479,328,134,260,826,163,17881.06,0,0,2964.44
POST_001655,CAMP_0191,INF_0096,2023-12-11,carousel,102895,83807,5066,656,88,234,3244,57,2819.09,0,1,2964.44
POST_001656,CAMP_0192,INF_0022,2023-04-11,reel,4354,3401,401,37,23,30,70,53,4401.3,0,1,2071.69
POST_001657,CAMP_0192,INF_0014,2023-03-26,carousel,108336,88188,4017,170,200,52,3814,258,42759.22,0,1,2071.69
POST_001658,CAMP_0192,INF_0069,2023-04-19,reel,63694,46859,3380,285,42,135,1975,338,41623.25,0,0,2071.69
POST_001659,CAMP_0192,INF_0029,2023-03-24,video,87160,61736,8031,599,186,184,648,371,57993.91,0,1,2071.69
POST_001660,CAMP_0192,INF_0059,2023-04-19,post,15600,11575,137854,99,6,8528,145,5,82.64,1,0,2071.69
POST_001661,CAMP_0192,INF_0029,2023-04-11,post,6611,4659,449,19,6,35,152,173,26910.32,0,0,2071.69
POST_001662,CAMP_0192,INF_0045,2023-04-03,post,68788,63096,4947,224,260,252,914,152,5525.34,0,0,2071.69
POST_001663,CAMP_0192,INF_0066,2023-04-14,carousel,11102,9873,149032,27,46,10361,112,0,0.0,1,0,2071.69
POST_001664,CAMP_0192,INF_0043,2023-03-29,carousel,58548,46528,2395,237,46,187,2391,338,20155.81,0,0,2071.69
POST_001665,CAMP_0192,INF_0052,2023-03-30,story,71538,53397,3248,421,99,123,2844,155,13431.31,0,1,2071.69
POST_001666,CAMP_0192,INF_0006,2023-04-01,post,118649,105165,11782,598,461,719,3707,230,23689.49,0,1,2071.69
POST_001667,CAMP_0192,INF_0053,2023-04-01,carousel,48835,40901,3192,352,131,171,633,453,76810.96,0,1,2071.69
POST_001668,CAMP_0192,INF_0038,2023-04-23,video,105347,83511,6371,783,170,212,4542,100,19953.74,0,1,2071.69
POST_001669,CAMP_0193,INF_0049,2023-09-24,video,132227,106915,11873,583,640,382,2049,408,81074.9,0,0,1257.23
POST_001670,CAMP_0193,INF_0090,2023-10-04,carousel,134154,123697,11931,1683,195,743,1601,334,60025.93,0,0,1257.23
POST_001671,CAMP_0193,INF_0097,2023-09-26,video,300624,216584,28708,2198,1613,1575,13183,87,7014.61,0,1,1257.23
POST_001672,CAMP_0193,INF_0037,2023-09-29,carousel,59089,46215,4414,251,104,275,950,491,69765.83,0,0,1257.23
POST_001673,CAMP_0193,INF_0025,2023-09-23,carousel,126454,107752,7502,709,186,542,3741,250,32585.1,0,0,1257.23
POST_001674,CAMP_0193,INF_0064,2023-10-11,carousel,35125,30346,3724,412,130,218,315,61,5912.17,0,0,1257.23
POST_001675,CAMP_0193,INF_0007,2023-10-12,reel,6819,6380,278,12,3,8,222,363,21136.71,0,1,1257.23
POST_001676,CAMP_0193,INF_0092,2023-09-19,post,189734,179261,4157,571,121,326,4348,150,19132.94,0,0,1257.23
POST_001677,CAMP_0193,INF_0042,2023-09-20,carousel,176949,167725,17394,1444,333,944,3979,338,26112.22,0,1,1257.23
POST_001678,CAMP_0193,INF_0011,2023-10-15,carousel,102154,93485,4138,529,165,211,4644,245,13126.63,0,0,1257.23
POST_001679,CAMP_0193,INF_0048,2023-10-06,video,39742,34799,3070,278,132,113,721,351,17083.99,0,1,1257.23
POST_001680,CAMP_0193,INF_0100,2023-09-22,story,24256,18317,1580,174,48,28,235,465,57483.15,0,1,1257.23
POST_001681,CAMP_0193,INF_0022,2023-10-04,carousel,12380,9508,1219,120,19,62,486,407,61917.16,0,0,1257.23
POST_001682,CAMP_0194,INF_0020,2023-12-25,post,168279,119381,7830,919,452,623,7722,452,46920.88,0,0,352.69
POST_001683,CAMP_0194,INF_0024,2023-12-30,reel,20206,14384,2374,235,108,75,918,349,49491.01,0,0,352.69
POST_001684,CAMP_0194,INF_0098,2023-12-09,video,306420,284662,10740,1046,580,858,11846,446,44996.47,0,0,352.69
POST_001685,CAMP_0194,INF_0022,2023-12-14,carousel,219415,202702,5256,341,84,396,4082,442,71095.88,0,1,352.69
POST_001686,CAMP_0194,INF_0092,2023-12-24,reel,91099,74830,2367,161,32,179,2881,41,6076.65,0,0,352.69
POST_001687,CAMP_0194,INF_0042,2023-12-08,video,207845,151519,5378,370,183,383,8359,447,66746.63,0,0,352.69
POST_001688,CAMP_0194,INF_0049,2023-12-27,reel,158150,117093,17811,2280,1065,1341,4745,165,30369.25,0,0,352.69
POST_001689,CAMP_0194,INF_0081,2024-01-04,video,24319,22701,808,75,42,12,1138,163,13677.22,0,0,352.69
POST_001690,CAMP_0194,INF_0096,2023-12-08,post,90161,75602,6402,569,158,496,602,229,14170.24,0,1,352.69
POST_001691,CAMP_0194,INF_0028,2023-12-11,post,76489,65807,2380,352,38,43,1359,305,60935.49,0,0,352.69
POST_001692,CAMP_0194,INF_0080,2023-12-19,post,23625,18832,667,46,17,25,387,220,28920.77,0,1,352.69
POST_001693,CAMP_0194,INF_0029,2023-12-06,post,36411,31249,1904,230,66,56,1362,169,30737.99,0,0,352.69
POST_001694,CAMP_0194,INF_0083,2024-01-04,story,259553,209324,20342,2068,827,1064,7215,276,32946.4,0,0,352.69
POST_001695,CAMP_0195,INF_0099,2023-08-14,post,74609,68113,6441,503,182,147,2515,408,47257.49,0,0,3504.0
POST_001696,CAMP_0195,INF_0004,2023-07-29,reel,47230,38686,2853,345,80,161,412,197,6777.07,0,1,3504.0
POST_001697,CAMP_0195,INF_0011,2023-08-13,post,38199,29228,783,100,27,50,1071,499,96493.19,0,0,3504.0
POST_001698,CAMP_0195,INF_0100,2023-08-07,story,47912,45375,5598,826,171,371,455,287,37859.85,0,0,3504.0
POST_001699,CAMP_0195,INF_0071,2023-08-13,post,52779,38792,3545,178,124,70,615,66,3345.64,0,0,3504.0
POST_001700,CAMP_0195,INF_0035,2023-07-28,carousel,57236,48522,1220,77,32,37,289,89,10628.51,0,0,3504.0
POST_001701,CAMP_0196,INF_0004,2023-06-08,reel,275691,247539,31088,1547,1310,1261,2838,313,16373.92,0,1,1334.29
POST_001702,CAMP_0196,INF_0076,2023-05-30,reel,113500,103610,2734,331,98,31,2100,24,1240.71,0,1,1334.29
POST_001703,CAMP_0196,INF_0027,2023-05-17,carousel,298930,266118,34174,2020,473,570,10316,180,32070.56,0,1,1334.29
POST_001704,CAMP_0196,INF_0061,2023-05-18,reel,108857,93659,10884,702,589,622,5082,75,9270.18,0,0,1334.29
POST_001705,CAMP_0196,INF_0012,2023-06-12,reel,11316,9827,108199,54,36,2803,340,4,91.4,1,0,1334.29
POST_001706,CAMP_0196,INF_0038,2023-06-11,post,66584,60292,2809,306,129,107,2057,377,39806.51,0,1,1334.29
POST_001707,CAMP_0196,INF_0079,2023-05-22,reel,129218,108049,6760,482,234,199,3994,200,26140.12,0,0,1334.29
POST_001708,CAMP_0196,INF_0071,2023-05-17,carousel,155457,132439,18106,1773,225,869,880,162,14754.74,0,0,1334.29
POST_001709,CAMP_0196,INF_0094,2023-05-27,reel,49906,35969,2652,225,57,85,1247,397,30359.63,0,0,1334.29
POST_001710,CAMP_0196,INF_0035,2023-05-24,post,114634,98442,9903,379,390,453,1576,292,11668.22,0,1,1334.29
POST_001711,CAMP_0196,INF_0003,2023-06-08,video,153565,140499,12901,1701,319,291,6314,164,17740.12,0,0,1334.29
POST_001712,CAMP_0196,INF_0086,2023-05-29,reel,76358,68088,2933,349,161,85,1943,99,6547.92,0,0,1334.29
POST_001713,CAMP_0196,INF_0078,2023-05-30,story,27680,21558,1469,87,78,43,1330,317,15330.79,0,0,1334.29
POST_001714,CAMP_0196,INF_0020,2023-05-27,reel,42206,32067,2950,374,31,187,631,152,8811.77,0,0,1334.29
POST_001715,CAMP_0197,INF_0063,2023-01-22,post,18278,15559,86516,77,29,3241,835,1,10.92,1,0,1646.0
POST_001716,CAMP_0197,INF_0034,2023-01-31,reel,46169,37019,3164,456,126,151,1828,434,22686.8,0,0,1646.0
POST_001717,CAMP_0197,INF_0060,2023-02-17,reel,98725,78886,7802,1076,227,616,4133,117,12954.55,0,0,1646.0
POST_001718,CAMP_0197,INF_0036,2023-02-17,story,20367,14295,877,42,10,18,484,282,45864.47,0,0,1646.0
POST_001719,CAMP_0197,INF_0094,2023-01-24,carousel,27065,19363,2281,126,93,32,161,260,34505.43,0,1,1646.0
POST_001720,CAMP_0197,INF_0085,2023-02-13,video,36818,26361,1274,166,36,78,770,377,54699.91,0,1,1646.0
POST_001721,CAMP_0197,INF_0033,2023-02-16,story,3371,2972,262,27,14,20,37,126,3790.08,0,0,1646.0
POST_001722,CAMP_0198,INF_0009,2023-10-29,carousel,48903,42781,4804,212,119,83,421,397,35716.68,0,1,1962.5
POST_001723,CAMP_0198,INF_0039,2023-10-28,video,95106,68164,5903,480,76,69,2938,100,14200.17,0,0,1962.5
POST_001724,CAMP_0198,INF_0063,2023-10-10,carousel,15616,11164,134188,71,40,2582,126,0,0.0,1,0,1962.5
POST_001725,CAMP_0198,INF_0047,2023-10-28,video,81242,61022,6069,857,67,165,958,332,56574.11,0,1,1962.5
POST_001726,CAMP_0198,INF_0079,2023-10-31,story,29450,25379,2314,89,39,82,439,429,59235.9,0,1,1962.5
POST_001727,CAMP_0198,INF_0077,2023-10-31,post,7333,5964,766,78,15,25,336,30,1047.48,0,0,1962.5
POST_001728,CAMP_0198,INF_0029,2023-10-28,carousel,113903,103977,10220,560,234,374,1639,186,24534.24,0,1,1962.5
POST_001729,CAMP_0198,INF_0038,2023-10-23,video,272021,213706,24851,1053,1067,373,13422,113,18785.8,0,0,1962.5
POST_001730,CAMP_0198,INF_0045,2023-10-20,story,201753,149482,4867,203,115,194,3667,455,15996.32,0,1,1962.5
POST_001731,CAMP_0198,INF_0029,2023-10-13,story,147664,115027,15900,2139,452,543,7132,422,23026.42,0,0,1962.5
POST_001732,CAMP_0199,INF_0049,2023-12-10,post,132263,98029,8851,701,322,592,4100,271,21651.78,0,1,4865.0
POST_001733,CAMP_0199,INF_0084,2023-12-01,carousel,75831,61021,3843,403,98,141,3548,500,50128.44,0,0,4865.0
POST_001734,CAMP_0199,INF_0068,2023-12-19,video,47266,35205,1201,96,19,91,1809,239,42754.41,0,0,4865.0
POST_001735,CAMP_0199,INF_0032,2023-12-01,carousel,119141,86682,11647,709,627,472,4791,453,24254.58,0,1,4865.0
POST_001736,CAMP_0200,INF_0091,2023-10-01,reel,152515,114523,5138,225,184,285,4397,367,51902.85,0,0,1668.86
POST_001737,CAMP_0200,INF_0019,2023-09-23,video,58875,50707,5184,744,307,371,2131,83,13413.56,0,1,1668.86
POST_001738,CAMP_0200,INF_0079,2023-09-23,video,23672,20299,2657,235,128,151,1022,237,7583.44,0,1,1668.86
POST_001739,CAMP_0200,INF_0030,2023-10-17,reel,11296,10424,302,14,15,18,319,87,3010.32,0,1,1668.86
POST_001740,CAMP_0200,INF_0050,2023-09-23,video,23723,21641,1074,156,39,61,525,114,22661.46,0,0,1668.86
POST_001741,CAMP_0200,INF_0056,2023-09-23,video,341166,239560,25255,1986,1166,845,12102,336,14980.55,0,1,1668.86
POST_001742,CAMP_0200,INF_0086,2023-09-25,carousel,170338,149692,19009,873,724,259,7498,199,36999.79,0,0,1668.86
POST_001743,CAMP_0200,INF_0094,2023-10-13,reel,67223,48357,6477,267,247,472,1218,120,11233.69,0,0,1668.86
POST_001744,CAMP_0200,INF_0070,2023-10-15,reel,78017,58839,8578,993,469,400,2179,338,13588.43,0,0,1668.86
POST_001745,CAMP_0200,INF_0073,2023-09-29,carousel,39206,30776,1051,67,24,61,1666,42,3748.8,0,0,1668.86
POST_001746,CAMP_0200,INF_0001,2023-09-28,carousel,134038,95500,4061,372,84,52,4525,168,18122.81,0,0,1668.86
POST_001747,CAMP_0200,INF_0092,2023-10-01,carousel,167056,127892,18900,1432,611,309,7805,259,44790.2,0,0,1668.86
POST_001748,CAMP_0200,INF_0098,2023-10-04,post,54540,44773,5401,587,163,92,501,320,38275.07,0,1,1668.86
