engagement_id,post_id,comment_sentiment,commenter_follower_count,commenter_account_age_days,like_velocity_per_hour,engagement_spike_detected,bot_probability
ENG_00013366,POST_001466,positive,1438,1867,158,0,0.034
ENG_00013367,POST_001466,positive,3247,874,17,0,0.107
ENG_00013368,POST_001467,neutral,2508,1018,368,0,0.1
ENG_00013369,POST_001467,neutral,3048,918,225,0,0.089
ENG_00013370,POST_001467,neutral,1853,579,214,0,0.128
ENG_00013371,POST_001467,positive,2108,435,336,0,0.051
ENG_00013372,POST_001467,positive,2562,1139,312,0,0.072
ENG_00013373,POST_001467,positive,2114,496,253,0,0.031
ENG_00013374,POST_001467,positive,4883,1443,316,0,0.144
ENG_00013375,POST_001468,positive,2069,533,40,0,0.097
ENG_00013376,POST_001468,positive,841,494,71,0,0.144
ENG_00013377,POST_001468,positive,174,734,400,0,0.032
ENG_00013378,POST_001469,positive,2967,232,494,0,0.141
ENG_00013379,POST_001469,positive,1649,1760,246,0,0.14
ENG_00013380,POST_001469,positive,979,1510,422,0,0.068
ENG_00013381,POST_001469,neutral,3715,1306,93,0,0.073
ENG_00013382,POST_001469,neutral,915,1164,361,0,0.146
ENG_00013383,POST_001469,neutral,2452,477,37,0,0.098
ENG_00013384,POST_001469,neutral,4078,697,125,0,0.149
ENG_00013385,POST_001469,positive,695,1554,245,0,0.121
ENG_00013386,POST_001469,positive,4272,807,495,0,0.148
ENG_00013387,POST_001469,positive,462,1613,296,0,0.013
ENG_00013388,POST_001469,positive,4222,1299,257,0,0.084
ENG_00013389,POST_001469,positive,4779,986,459,0,0.132
ENG_00013390,POST_001470,positive,4129,1939,242,0,0.051
ENG_00013391,POST_001470,positive,746,964,85,0,0.1
ENG_00013392,POST_001470,neutral,4035,267,230,0,0.112
ENG_00013393,POST_001470,negative,4981,1662,199,0,0.053
ENG_00013394,POST_001470,positive,2440,302,136,0,0.119
ENG_00013395,POST_001470,positive,1320,1987,232,0,0.022
ENG_00013396,POST_001470,positive,2073,1803,218,0,0.142
ENG_00013397,POST_001470,negative,4689,1568,499,0,0.001
ENG_00013398,POST_001470,neutral,2612,1018,61,0,0.104
ENG_00013399,POST_001470,negative,2696,738,200,0,0.128
ENG_00013400,POST_001471,negative,4086,1752,185,0,0.048
ENG_00013401,POST_001471,neutral,4321,623,303,0,0.1
ENG_00013402,POST_001471,neutral,864,894,235,0,0.002
ENG_00013403,POST_001471,negative,3549,807,205,0,0.135
ENG_00013404,POST_001472,neutral,3400,1079,104,0,0.032
ENG_00013405,POST_001472,positive,2784,838,151,0,0.097
ENG_00013406,POST_001472,positive,3471,1764,396,0,0.045
ENG_00013407,POST_001472,positive,1951,1157,166,0,0.148
ENG_00013408,POST_001472,neutral,4067,1364,16,0,0.104
ENG_00013409,POST_001472,neutral,3981,1702,475,0,0.14
ENG_00013410,POST_001472,spam,3619,1287,290,0,0.117
ENG_00013411,POST_001472,neutral,2315,1900,307,0,0.015
ENG_00013412,POST_001472,neutral,1089,1700,197,0,0.066
ENG_00013413,POST_001472,negative,1281,1329,312,0,0.045
ENG_00013414,POST_001472,positive,2145,1648,120,0,0.05
ENG_00013415,POST_001472,spam,825,1824,478,0,0.116
ENG_00013416,POST_001472,positive,3414,1787,142,0,0.07
ENG_00013417,POST_001472,positive,4686,1304,37,0,0.086
ENG_00013418,POST_001473,neutral,3667,1817,243,0,0.057
ENG_00013419,POST_001473,positive,3842,536,41,0,0.094
ENG_00013420,POST_001473,positive,1959,1594,448,0,0.131
ENG_00013421,POST_001473,neutral,470,509,35,0,0.003
ENG_00013422,POST_001473,positive,2380,827,26,0,0.012
ENG_00013423,POST_001473,neutral,1209,758,479,0,0.045
ENG_00013424,POST_001474,positive,319,1444,26,0,0.034
ENG_00013425,POST_001474,positive,1164,801,244,0,0.024
ENG_00013426,POST_001474,positive,2586,639,37,0,0.053
ENG_00013427,POST_001474,negative,3517,1584,347,0,0.123
ENG_00013428,POST_001474,positive,4509,306,297,0,0.021
ENG_00013429,POST_001474,positive,578,239,214,0,0.07
ENG_00013430,POST_001474,neutral,4217,764,211,0,0.03
ENG_00013431,POST_001475,negative,2897,963,139,0,0.124
ENG_00013432,POST_001475,positive,111,1930,352,0,0.08
ENG_00013433,POST_001475,negative,3764,1835,199,0,0.147
ENG_00013434,POST_001475,positive,130,419,431,0,0.099
ENG_00013435,POST_001475,positive,4789,188,268,0,0.006
ENG_00013436,POST_001475,negative,2395,1116,317,0,0.11
ENG_00013437,POST_001475,positive,457,907,54,0,0.149
ENG_00013438,POST_001475,neutral,4335,1250,269,0,0.019
ENG_00013439,POST_001476,neutral,664,1999,104,0,0.115
ENG_00013440,POST_001476,positive,1628,1136,93,0,0.049
ENG_00013441,POST_001476,neutral,1102,1498,47,0,0.041
ENG_00013442,POST_001476,positive,4738,876,29,0,0.115
ENG_00013443,POST_001476,positive,3727,568,455,0,0.016
ENG_00013444,POST_001476,positive,2883,361,178,0,0.056
ENG_00013445,POST_001476,neutral,2270,1461,77,0,0.078
ENG_00013446,POST_001476,positive,3935,419,339,0,0.091
ENG_00013447,POST_001477,positive,1641,1915,462,0,0.106
ENG_00013448,POST_001477,neutral,4623,1780,368,0,0.067
ENG_00013449,POST_001477,neutral,607,1300,371,0,0.142
ENG_00013450,POST_001478,positive,4178,1484,308,0,0.046
ENG_00013451,POST_001478,positive,541,882,472,0,0.14
ENG_00013452,POST_001478,neutral,4149,1129,190,0,0.096
ENG_00013453,POST_001478,neutral,1984,1874,327,0,0.022
ENG_00013454,POST_001478,positive,3361,1388,415,0,0.122
ENG_00013455,POST_001478,neutral,1641,434,65,0,0.025
ENG_00013456,POST_001478,neutral,4546,1702,449,0,0.058
ENG_00013457,POST_001478,negative,147,1516,138,0,0.037
ENG_00013458,POST_001478,positive,4988,1334,175,0,0.074
ENG_00013459,POST_001478,positive,963,1237,198,0,0.034
ENG_00013460,POST_001478,positive,1129,647,47,0,0.149
ENG_00013461,POST_001478,positive,2204,542,362,0,0.116
ENG_00013462,POST_001479,negative,2087,1755,166,0,0.06
ENG_00013463,POST_001479,neutral,179,1565,351,0,0.082
ENG_00013464,POST_001479,positive,4739,1247,211,0,0.004
ENG_00013465,POST_001479,neutral,3512,664,287,0,0.121
ENG_00013466,POST_001479,positive,389,836,255,0,0.107
ENG_00013467,POST_001479,negative,4896,493,455,0,0.058
ENG_00013468,POST_001479,positive,2305,1221,131,0,0.071
ENG_00013469,POST_001479,positive,3357,286,211,0,0.106
ENG_00013470,POST_001479,negative,2445,274,455,0,0.146
ENG_00013471,POST_001479,positive,2784,347,310,0,0.102
ENG_00013472,POST_001479,positive,408,181,326,0,0.071
ENG_00013473,POST_001479,positive,3077,451,152,0,0.078
ENG_00013474,POST_001480,neutral,799,345,464,0,0.046
ENG_00013475,POST_001480,positive,3382,814,171,0,0.035
ENG_00013476,POST_001480,positive,4970,1653,476,0,0.049
ENG_00013477,POST_001480,neutral,1347,745,16,0,0.015
ENG_00013478,POST_001480,neutral,2882,1408,436,0,0.14
ENG_00013479,POST_001480,spam,2252,1040,280,0,0.135
ENG_00013480,POST_001480,positive,205,1617,269,0,0.11
ENG_00013481,POST_001481,negative,1222,1876,88,0,0.082
ENG_00013482,POST_001481,positive,4311,1164,160,0,0.095
ENG_00013483,POST_001481,negative,1264,638,221,0,0.131
ENG_00013484,POST_001481,negative,4254,1498,94,0,0.047
ENG_00013485,POST_001481,neutral,2795,352,59,0,0.143
ENG_00013486,POST_001481,positive,362,950,277,0,0.109
ENG_00013487,POST_001481,negative,2334,1720,433,0,0.008
ENG_00013488,POST_001481,neutral,138,979,252,0,0.09
ENG_00013489,POST_001482,neutral,883,1353,322,0,0.011
ENG_00013490,POST_001482,spam,387,1872,349,0,0.147
ENG_00013491,POST_001482,positive,983,1923,232,0,0.103
ENG_00013492,POST_001482,neutral,1299,1877,277,0,0.028
ENG_00013493,POST_001482,neutral,2952,940,388,0,0.059
ENG_00013494,POST_001482,positive,4964,1629,308,0,0.098
ENG_00013495,POST_001482,neutral,1996,1371,345,0,0.122
ENG_00013496,POST_001482,neutral,3831,199,388,0,0.112
ENG_00013497,POST_001482,neutral,410,792,323,0,0.021
ENG_00013498,POST_001482,positive,2792,1025,44,0,0.098
ENG_00013499,POST_001483,neutral,4711,1364,256,0,0.104
ENG_00013500,POST_001483,negative,3075,1956,138,0,0.073
ENG_00013501,POST_001483,positive,4473,1287,117,0,0.055
ENG_00013502,POST_001483,negative,4951,1818,442,0,0.043
ENG_00013503,POST_001484,positive,3151,381,477,0,0.02
ENG_00013504,POST_001484,spam,1187,221,291,0,0.148
ENG_00013505,POST_001484,neutral,3063,1613,459,0,0.048
ENG_00013506,POST_001484,neutral,212,1160,29,0,0.016
ENG_00013507,POST_001484,positive,131,932,331,0,0.142
ENG_00013508,POST_001484,positive,788,1000,119,0,0.133
ENG_00013509,POST_001484,positive,2708,399,442,0,0.035
ENG_00013510,POST_001484,positive,893,1838,365,0,0.023
ENG_00013511,POST_001484,spam,371,594,227,0,0.139
ENG_00013512,POST_001484,positive,1628,1142,341,0,0.127
ENG_00013513,POST_001485,positive,4998,390,261,0,0.064
ENG_00013514,POST_001485,positive,2153,198,77,0,0.103
ENG_00013515,POST_001485,positive,2747,1755,226,0,0.082
ENG_00013516,POST_001485,neutral,4940,1796,201,0,0.051
ENG_00013517,POST_001485,neutral,872,247,39,0,0.123
ENG_00013518,POST_001486,neutral,648,1047,317,0,0.133
ENG_00013519,POST_001486,positive,441,1268,109,0,0.021
ENG_00013520,POST_001486,positive,3849,1313,496,0,0.02
ENG_00013521,POST_001486,positive,4586,575,357,0,0.044
ENG_00013522,POST_001486,neutral,486,353,444,0,0.07
ENG_00013523,POST_001487,positive,2450,266,16,0,0.037
ENG_00013524,POST_001487,neutral,860,949,34,0,0.056
ENG_00013525,POST_001487,positive,3455,367,450,0,0.028
ENG_00013526,POST_001487,positive,1933,1100,167,0,0.126
ENG_00013527,POST_001487,negative,2935,1039,269,0,0.077
ENG_00013528,POST_001487,neutral,4245,518,256,0,0.129
ENG_00013529,POST_001487,spam,2182,1168,32,0,0.067
ENG_00013530,POST_001488,positive,2815,1453,318,0,0.087
ENG_00013531,POST_001488,neutral,4730,1054,279,0,0.118
ENG_00013532,POST_001488,positive,584,869,439,0,0.099
ENG_00013533,POST_001488,positive,4062,466,271,0,0.02
ENG_00013534,POST_001488,positive,4380,663,182,0,0.143
ENG_00013535,POST_001488,positive,1828,1395,51,0,0.089
ENG_00013536,POST_001488,neutral,4331,1978,224,0,0.021
ENG_00013537,POST_001489,neutral,4033,1628,255,0,0.117
ENG_00013538,POST_001489,negative,1229,1318,263,0,0.038
ENG_00013539,POST_001489,negative,4593,1752,454,0,0.12
ENG_00013540,POST_001489,neutral,1523,1283,372,0,0.028
ENG_00013541,POST_001489,neutral,1664,342,355,0,0.12
ENG_00013542,POST_001489,negative,4747,1431,366,0,0.119
ENG_00013543,POST_001489,positive,608,1070,332,0,0.053
ENG_00013544,POST_001489,positive,1676,584,190,0,0.016
ENG_00013545,POST_001489,negative,2552,1375,203,0,0.104
ENG_00013546,POST_001489,negative,4539,813,332,0,0.064
ENG_00013547,POST_001489,positive,2434,1112,461,0,0.016
ENG_00013548,POST_001489,negative,1957,1529,348,0,0.147
ENG_00013549,POST_001489,neutral,844,1530,445,0,0.133
ENG_00013550,POST_001490,spam,31,6,44917,1,0.935
ENG_00013551,POST_001490,spam,36,9,69923,1,0.858
ENG_00013552,POST_001490,spam,4,8,39738,1,0.977
ENG_00013553,POST_001490,spam,24,4,47169,1,0.978
ENG_00013554,POST_001491,neutral,3619,796,282,0,0.111
ENG_00013555,POST_001491,positive,727,1505,57,0,0.051
ENG_00013556,POST_001491,neutral,4033,641,368,0,0.002
ENG_00013557,POST_001491,positive,2203,312,204,0,0.002
ENG_00013558,POST_001491,negative,3266,522,308,0,0.008
ENG_00013559,POST_001491,positive,2893,1922,29,0,0.011
ENG_00013560,POST_001491,positive,4006,827,196,0,0.096
ENG_00013561,POST_001492,negative,3413,660,197,0,0.039
ENG_00013562,POST_001492,neutral,2822,1199,418,0,0.004
ENG_00013563,POST_001492,neutral,2134,1021,137,0,0.026
ENG_00013564,POST_001492,positive,1954,1285,331,0,0.099
ENG_00013565,POST_001492,positive,2803,1127,54,0,0.056
ENG_00013566,POST_001492,positive,3469,1592,300,0,0.09
ENG_00013567,POST_001492,negative,4906,1304,77,0,0.051
ENG_00013568,POST_001492,positive,752,1000,64,0,0.072
ENG_00013569,POST_001492,positive,4131,1969,67,0,0.137
ENG_00013570,POST_001492,neutral,4127,401,53,0,0.082
ENG_00013571,POST_001492,positive,222,1038,298,0,0.142
ENG_00013572,POST_001492,positive,3662,1498,53,0,0.029
ENG_00013573,POST_001492,positive,1154,1950,307,0,0.083
ENG_00013574,POST_001492,neutral,2185,1035,336,0,0.057
ENG_00013575,POST_001493,positive,937,1699,204,0,0.012
ENG_00013576,POST_001493,neutral,1658,759,426,0,0.134
ENG_00013577,POST_001493,neutral,739,1357,79,0,0.059
ENG_00013578,POST_001493,positive,1673,257,307,0,0.006
ENG_00013579,POST_001493,positive,2945,1245,341,0,0.021
ENG_00013580,POST_001493,neutral,135,193,305,0,0.12
ENG_00013581,POST_001493,positive,2579,1267,51,0,0.083
ENG_00013582,POST_001493,negative,3040,830,307,0,0.097
ENG_00013583,POST_001493,positive,814,1074,357,0,0.126
ENG_00013584,POST_001493,neutral,4937,1476,51,0,0.04
ENG_00013585,POST_001493,neutral,445,1599,291,0,0.083
ENG_00013586,POST_001494,spam,1136,309,97,0,0.126
ENG_00013587,POST_001494,positive,202,1315,370,0,0.026
ENG_00013588,POST_001494,positive,3619,1853,112,0,0.098
ENG_00013589,POST_001494,positive,3486,1145,335,0,0.056
ENG_00013590,POST_001494,neutral,2991,1760,141,0,0.027
ENG_00013591,POST_001494,neutral,2779,1314,434,0,0.147
ENG_00013592,POST_001494,positive,2702,195,470,0,0.097
ENG_00013593,POST_001494,positive,2730,1810,391,0,0.134
ENG_00013594,POST_001494,positive,1015,1608,223,0,0.116
ENG_00013595,POST_001494,neutral,4614,1210,373,0,0.12
ENG_00013596,POST_001494,neutral,4563,803,325,0,0.143
ENG_00013597,POST_001494,positive,3029,1251,445,0,0.146
ENG_00013598,POST_001495,neutral,2398,774,67,0,0.057
ENG_00013599,POST_001495,negative,3207,217,187,0,0.027
ENG_00013600,POST_001495,negative,1904,1496,354,0,0.041
ENG_00013601,POST_001495,neutral,4279,1773,183,0,0.002
ENG_00013602,POST_001495,positive,1795,1212,329,0,0.021
ENG_00013603,POST_001495,positive,4857,1692,432,0,0.122
ENG_00013604,POST_001495,positive,636,831,453,0,0.109
ENG_00013605,POST_001496,positive,4679,1827,164,0,0.03
ENG_00013606,POST_001496,spam,1408,611,354,0,0.141
ENG_00013607,POST_001496,positive,2354,1990,266,0,0.069
ENG_00013608,POST_001496,negative,2978,564,146,0,0.119
ENG_00013609,POST_001496,negative,157,432,38,0,0.124
ENG_00013610,POST_001497,spam,36,21,16207,1,0.785
ENG_00013611,POST_001497,spam,31,7,59149,1,0.89
ENG_00013612,POST_001497,spam,34,26,17767,1,0.823
ENG_00013613,POST_001497,spam,28,10,64548,1,0.946
ENG_00013614,POST_001497,spam,15,5,56752,1,0.776
ENG_00013615,POST_001497,spam,37,20,77011,1,0.866
ENG_00013616,POST_001497,spam,41,30,13663,1,0.964
ENG_00013617,POST_001497,spam,39,15,30557,1,0.944
ENG_00013618,POST_001497,spam,32,30,53481,1,0.874
ENG_00013619,POST_001497,spam,32,2,62591,1,0.854
ENG_00013620,POST_001498,positive,2275,1237,297,0,0.149
ENG_00013621,POST_001498,spam,362,684,155,0,0.064
ENG_00013622,POST_001498,negative,3781,603,22,0,0.038
ENG_00013623,POST_001498,negative,162,286,329,0,0.056
ENG_00013624,POST_001498,positive,3674,1142,112,0,0.075
ENG_00013625,POST_001498,neutral,1595,1026,268,0,0.116
ENG_00013626,POST_001498,positive,687,1651,497,0,0.021
ENG_00013627,POST_001498,neutral,4536,731,149,0,0.016
ENG_00013628,POST_001499,positive,1994,1040,19,0,0.137
ENG_00013629,POST_001499,negative,3648,1413,21,0,0.108
ENG_00013630,POST_001499,neutral,4031,827,433,0,0.139
ENG_00013631,POST_001499,positive,4098,587,490,0,0.056
ENG_00013632,POST_001499,negative,2484,1021,426,0,0.036
ENG_00013633,POST_001500,positive,3132,651,189,0,0.071
ENG_00013634,POST_001500,neutral,3588,499,490,0,0.007
ENG_00013635,POST_001500,positive,3441,878,88,0,0.074
ENG_00013636,POST_001500,positive,4993,1509,204,0,0.049
ENG_00013637,POST_001500,positive,4729,1223,33,0,0.115
ENG_00013638,POST_001500,spam,4186,1629,215,0,0.087
ENG_00013639,POST_001500,negative,3324,1942,229,0,0.094
ENG_00013640,POST_001501,negative,2727,1018,353,0,0.095
ENG_00013641,POST_001501,negative,3692,1692,196,0,0.086
ENG_00013642,POST_001501,positive,3785,1459,244,0,0.07
ENG_00013643,POST_001501,negative,3218,1912,297,0,0.007
ENG_00013644,POST_001501,positive,257,528,239,0,0.031
ENG_00013645,POST_001501,neutral,877,669,248,0,0.021
ENG_00013646,POST_001501,positive,2818,324,78,0,0.145
ENG_00013647,POST_001501,positive,2889,1141,326,0,0.087
ENG_00013648,POST_001501,negative,1168,684,145,0,0.143
ENG_00013649,POST_001501,positive,792,426,318,0,0.092
ENG_00013650,POST_001501,spam,3380,766,117,0,0.133
ENG_00013651,POST_001501,positive,3698,1117,389,0,0.087
ENG_00013652,POST_001501,positive,3827,1531,248,0,0.043
ENG_00013653,POST_001501,neutral,459,1966,188,0,0.006
ENG_00013654,POST_001502,neutral,1529,1168,453,0,0.035
ENG_00013655,POST_001502,neutral,1531,396,321,0,0.111
ENG_00013656,POST_001502,neutral,4026,1640,388,0,0.146
ENG_00013657,POST_001502,positive,343,1253,213,0,0.059
ENG_00013658,POST_001503,neutral,2368,1097,318,0,0.037
ENG_00013659,POST_001503,neutral,551,441,294,0,0.03
ENG_00013660,POST_001503,positive,3898,1886,288,0,0.015
ENG_00013661,POST_001503,positive,4862,1816,191,0,0.101
ENG_00013662,POST_001503,positive,4311,1067,470,0,0.142
ENG_00013663,POST_001503,positive,1703,242,334,0,0.004
ENG_00013664,POST_001503,positive,1503,1380,444,0,0.137
ENG_00013665,POST_001503,negative,4967,388,481,0,0.133
ENG_00013666,POST_001503,positive,3856,370,208,0,0.011
ENG_00013667,POST_001503,positive,415,389,267,0,0.102
ENG_00013668,POST_001503,negative,1096,379,21,0,0.106
ENG_00013669,POST_001503,positive,2979,892,451,0,0.025
ENG_00013670,POST_001504,neutral,3109,1634,71,0,0.022
ENG_00013671,POST_001504,neutral,618,185,199,0,0.134
ENG_00013672,POST_001504,neutral,4200,1609,284,0,0.031
ENG_00013673,POST_001504,neutral,4548,1093,354,0,0.07
ENG_00013674,POST_001504,neutral,2324,403,187,0,0.15
ENG_00013675,POST_001504,positive,4955,1088,359,0,0.108
ENG_00013676,POST_001504,neutral,4246,1069,290,0,0.045
ENG_00013677,POST_001504,positive,2883,1605,384,0,0.086
ENG_00013678,POST_001504,positive,1455,1719,407,0,0.037
ENG_00013679,POST_001504,positive,3264,1942,342,0,0.011
ENG_00013680,POST_001505,neutral,899,1975,261,0,0.071
ENG_00013681,POST_001505,positive,1386,303,115,0,0.073
ENG_00013682,POST_001505,positive,997,434,287,0,0.092
ENG_00013683,POST_001505,positive,2312,1144,49,0,0.069
ENG_00013684,POST_001505,neutral,4415,1266,216,0,0.077
ENG_00013685,POST_001505,neutral,4511,1025,396,0,0.037
ENG_00013686,POST_001505,positive,3297,1401,289,0,0.067
ENG_00013687,POST_001505,neutral,4473,899,401,0,0.053
ENG_00013688,POST_001505,negative,1934,354,93,0,0.073
ENG_00013689,POST_001505,neutral,1848,342,178,0,0.125
ENG_00013690,POST_001506,spam,34,3,56943,1,0.896
ENG_00013691,POST_001506,positive,12,13,22379,1,0.928
ENG_00013692,POST_001506,negative,6,23,52724,1,0.917
ENG_00013693,POST_001506,spam,13,20,47584,1,0.832
ENG_00013694,POST_001506,spam,34,11,77859,1,0.885
ENG_00013695,POST_001507,positive,136,1207,493,0,0.134
ENG_00013696,POST_001507,neutral,778,1710,264,0,0.093
ENG_00013697,POST_001507,negative,925,1787,71,0,0.127
ENG_00013698,POST_001507,neutral,4283,1095,83,0,0.121
ENG_00013699,POST_001508,neutral,2468,660,498,0,0.142
ENG_00013700,POST_001508,negative,3454,1143,451,0,0.045
ENG_00013701,POST_001508,positive,4104,416,74,0,0.035
ENG_00013702,POST_001508,neutral,938,618,372,0,0.137
ENG_00013703,POST_001508,neutral,4947,1201,323,0,0.059
ENG_00013704,POST_001508,neutral,4293,1443,320,0,0.074
ENG_00013705,POST_001508,positive,2348,582,433,0,0.074
ENG_00013706,POST_001508,positive,1834,1069,389,0,0.07
ENG_00013707,POST_001508,positive,1760,1678,381,0,0.055
ENG_00013708,POST_001508,negative,2080,1136,61,0,0.002
ENG_00013709,POST_001508,neutral,4289,1575,298,0,0.138
ENG_00013710,POST_001509,positive,2901,1692,223,0,0.142
ENG_00013711,POST_001509,neutral,174,1270,180,0,0.021
ENG_00013712,POST_001509,positive,4817,946,441,0,0.034
ENG_00013713,POST_001509,spam,466,1706,462,0,0.115
ENG_00013714,POST_001509,positive,1164,1864,448,0,0.018
ENG_00013715,POST_001509,positive,3195,1537,110,0,0.044
ENG_00013716,POST_001509,negative,4087,1855,481,0,0.124
ENG_00013717,POST_001509,positive,1988,1343,300,0,0.12
ENG_00013718,POST_001509,neutral,2475,421,120,0,0.055
ENG_00013719,POST_001509,positive,1166,567,358,0,0.137
ENG_00013720,POST_001510,neutral,1474,1653,298,0,0.074
ENG_00013721,POST_001510,neutral,1951,1086,409,0,0.007
ENG_00013722,POST_001510,positive,2394,1183,71,0,0.139
ENG_00013723,POST_001510,negative,854,277,124,0,0.076
ENG_00013724,POST_001510,neutral,1862,631,52,0,0.012
ENG_00013725,POST_001510,neutral,3779,1422,249,0,0.097
ENG_00013726,POST_001510,negative,2881,534,258,0,0.123
ENG_00013727,POST_001510,neutral,3607,1546,318,0,0.062
ENG_00013728,POST_001510,positive,1602,1521,487,0,0.046
ENG_00013729,POST_001511,spam,31,14,62731,1,0.803
ENG_00013730,POST_001511,spam,47,8,21620,1,0.803
ENG_00013731,POST_001511,spam,27,14,73433,1,0.775
ENG_00013732,POST_001511,spam,44,16,79701,1,0.848
ENG_00013733,POST_001511,spam,14,7,35106,1,0.933
ENG_00013734,POST_001511,spam,45,25,44346,1,0.95
ENG_00013735,POST_001511,spam,19,23,29824,1,0.857
ENG_00013736,POST_001511,spam,23,9,22942,1,0.85
ENG_00013737,POST_001511,neutral,36,17,72387,1,0.95
ENG_00013738,POST_001511,neutral,32,24,31329,1,0.925
ENG_00013739,POST_001511,spam,40,5,26687,1,0.825
ENG_00013740,POST_001512,neutral,4911,728,250,0,0.022
ENG_00013741,POST_001512,negative,2917,950,131,0,0.021
ENG_00013742,POST_001512,negative,2865,482,201,0,0.13
ENG_00013743,POST_001512,neutral,4202,1232,197,0,0.097
