conversion_id,post_id,campaign_id,influencer_id,order_value,customer_ltv,touchpoint_number,discount_code_used,attribution_weight,conversion_date
CONV_0031904,POST_001722,CAMP_0198,INF_0009,87.03,291.05,3,0,0.3333,2023-10-29
CONV_0031905,POST_001722,CAMP_0198,INF_0009,101.28,372.72,2,1,0.5,2023-10-29
CONV_0031906,POST_001722,CAMP_0198,INF_0009,193.94,1148.44,1,0,1.0,2023-10-29
CONV_0031907,POST_001722,CAMP_0198,INF_0009,316.29,961.76,3,0,0.3333,2023-10-29
CONV_0031908,POST_001722,CAMP_0198,INF_0009,230.55,932.41,1,0,1.0,2023-10-29
CONV_0031909,POST_001722,CAMP_0198,INF_0009,379.19,762.34,2,0,0.5,2023-10-29
CONV_0031910,POST_001722,CAMP_0198,INF_0009,40.41,114.98,1,0,1.0,2023-10-29
CONV_0031911,POST_001722,CAMP_0198,INF_0009,43.26,113.58,2,1,0.5,2023-10-29
CONV_0031912,POST_001722,CAMP_0198,INF_0009,78.33,341.0,4,0,0.25,2023-10-29
CONV_0031913,POST_001722,CAMP_0198,INF_0009,453.04,1513.81,3,0,0.3333,2023-10-29
CONV_0031914,POST_001722,CAMP_0198,INF_0009,127.28,821.68,4,1,0.25,2023-10-29
CONV_0031915,POST_001722,CAMP_0198,INF_0009,315.1,715.87,3,0,0.3333,2023-10-29
CONV_0031916,POST_001722,CAMP_0198,INF_0009,410.24,2732.33,2,0,0.5,2023-10-29
CONV_0031917,POST_001722,CAMP_0198,INF_0009,269.37,1592.78,2,1,0.5,2023-10-29
CONV_0031918,POST_001722,CAMP_0198,INF_0009,304.17,2175.42,3,1,0.3333,2023-10-29
CONV_0031919,POST_001722,CAMP_0198,INF_0009,241.86,1489.39,4,0,0.25,2023-10-29
CONV_0031920,POST_001722,CAMP_0198,INF_0009,295.21,757.23,4,0,0.25,2023-10-29
CONV_0031921,POST_001722,CAMP_0198,INF_0009,380.27,760.96,3,0,0.3333,2023-10-29
CONV_0031922,POST_001722,CAMP_0198,INF_0009,43.74,338.37,3,0,0.3333,2023-10-29
CONV_0031923,POST_001723,CAMP_0198,INF_0039,44.37,162.61,3,0,0.3333,2023-10-28
CONV_0031924,POST_001723,CAMP_0198,INF_0039,454.82,1213.6,2,0,0.5,2023-10-28
CONV_0031925,POST_001723,CAMP_0198,INF_0039,27.45,100.19,3,0,0.3333,2023-10-28
CONV_0031926,POST_001723,CAMP_0198,INF_0039,452.92,2954.07,1,0,1.0,2023-10-28
CONV_0031927,POST_001723,CAMP_0198,INF_0039,126.88,261.47,1,0,1.0,2023-10-28
CONV_0031928,POST_001723,CAMP_0198,INF_0039,254.19,1674.94,4,0,0.25,2023-10-28
CONV_0031929,POST_001723,CAMP_0198,INF_0039,453.59,3320.26,1,0,1.0,2023-10-28
CONV_0031930,POST_001723,CAMP_0198,INF_0039,105.73,415.23,4,0,0.25,2023-10-28
CONV_0031931,POST_001723,CAMP_0198,INF_0039,409.91,3090.05,2,0,0.5,2023-10-28
CONV_0031932,POST_001723,CAMP_0198,INF_0039,116.17,268.85,2,0,0.5,2023-10-28
CONV_0031933,POST_001723,CAMP_0198,INF_0039,65.5,267.13,4,1,0.25,2023-10-28
CONV_0031934,POST_001723,CAMP_0198,INF_0039,267.87,1463.6,2,0,0.5,2023-10-28
CONV_0031935,POST_001723,CAMP_0198,INF_0039,71.49,414.82,2,0,0.5,2023-10-28
CONV_0031936,POST_001723,CAMP_0198,INF_0039,189.68,460.0,4,1,0.25,2023-10-28
CONV_0031937,POST_001723,CAMP_0198,INF_0039,464.34,1269.69,1,0,1.0,2023-10-28
CONV_0031938,POST_001723,CAMP_0198,INF_0039,378.45,851.56,2,1,0.5,2023-10-28
CONV_0031939,POST_001723,CAMP_0198,INF_0039,306.92,2371.01,3,0,0.3333,2023-10-28
CONV_0031940,POST_001723,CAMP_0198,INF_0039,53.84,386.13,3,0,0.3333,2023-10-28
CONV_0031941,POST_001723,CAMP_0198,INF_0039,147.87,778.87,3,0,0.3333,2023-10-28
CONV_0031942,POST_001723,CAMP_0198,INF_0039,246.38,1788.82,4,0,0.25,2023-10-28
CONV_0031943,POST_001725,CAMP_0198,INF_0047,54.55,153.72,4,0,0.25,2023-10-28
CONV_0031944,POST_001725,CAMP_0198,INF_0047,297.9,2223.93,3,0,0.3333,2023-10-28
CONV_0031945,POST_001725,CAMP_0198,INF_0047,104.2,232.23,3,0,0.3333,2023-10-28
CONV_0031946,POST_001725,CAMP_0198,INF_0047,118.52,405.96,3,1,0.3333,2023-10-28
CONV_0031947,POST_001725,CAMP_0198,INF_0047,428.1,2280.74,2,0,0.5,2023-10-28
CONV_0031948,POST_001725,CAMP_0198,INF_0047,235.04,1321.04,2,0,0.5,2023-10-28
CONV_0031949,POST_001725,CAMP_0198,INF_0047,332.44,2122.22,2,0,0.5,2023-10-28
CONV_0031950,POST_001725,CAMP_0198,INF_0047,286.31,752.38,4,0,0.25,2023-10-28
CONV_0031951,POST_001725,CAMP_0198,INF_0047,48.39,216.56,1,0,1.0,2023-10-28
CONV_0031952,POST_001725,CAMP_0198,INF_0047,413.23,3271.97,2,0,0.5,2023-10-28
CONV_0031953,POST_001725,CAMP_0198,INF_0047,412.71,1939.73,2,1,0.5,2023-10-28
CONV_0031954,POST_001725,CAMP_0198,INF_0047,186.75,1446.66,3,0,0.3333,2023-10-28
CONV_0031955,POST_001725,CAMP_0198,INF_0047,147.57,1106.32,2,0,0.5,2023-10-28
CONV_0031956,POST_001725,CAMP_0198,INF_0047,171.93,697.6,4,0,0.25,2023-10-28
CONV_0031957,POST_001725,CAMP_0198,INF_0047,226.99,1680.93,4,1,0.25,2023-10-28
CONV_0031958,POST_001725,CAMP_0198,INF_0047,141.81,976.48,1,1,1.0,2023-10-28
CONV_0031959,POST_001725,CAMP_0198,INF_0047,100.43,537.18,4,1,0.25,2023-10-28
CONV_0031960,POST_001725,CAMP_0198,INF_0047,127.22,479.11,4,0,0.25,2023-10-28
CONV_0031961,POST_001725,CAMP_0198,INF_0047,28.0,67.5,3,0,0.3333,2023-10-28
CONV_0031962,POST_001725,CAMP_0198,INF_0047,427.16,2374.0,2,0,0.5,2023-10-28
CONV_0031963,POST_001726,CAMP_0198,INF_0079,345.99,2008.28,2,0,0.5,2023-10-31
CONV_0031964,POST_001726,CAMP_0198,INF_0079,192.19,1220.56,1,0,1.0,2023-10-31
CONV_0031965,POST_001726,CAMP_0198,INF_0079,296.27,1655.35,2,0,0.5,2023-10-31
CONV_0031966,POST_001726,CAMP_0198,INF_0079,155.24,1016.48,4,0,0.25,2023-10-31
CONV_0031967,POST_001726,CAMP_0198,INF_0079,273.0,1365.24,1,0,1.0,2023-10-31
CONV_0031968,POST_001726,CAMP_0198,INF_0079,57.44,269.8,4,1,0.25,2023-10-31
CONV_0031969,POST_001726,CAMP_0198,INF_0079,51.77,314.14,4,1,0.25,2023-10-31
CONV_0031970,POST_001726,CAMP_0198,INF_0079,91.04,563.36,1,0,1.0,2023-10-31
CONV_0031971,POST_001726,CAMP_0198,INF_0079,125.65,516.4,3,1,0.3333,2023-10-31
CONV_0031972,POST_001726,CAMP_0198,INF_0079,306.93,1687.6,1,0,1.0,2023-10-31
CONV_0031973,POST_001726,CAMP_0198,INF_0079,98.66,303.71,2,0,0.5,2023-10-31
CONV_0031974,POST_001726,CAMP_0198,INF_0079,448.87,1196.63,2,1,0.5,2023-10-31
CONV_0031975,POST_001726,CAMP_0198,INF_0079,146.12,897.44,3,0,0.3333,2023-10-31
CONV_0031976,POST_001726,CAMP_0198,INF_0079,336.58,1562.26,1,0,1.0,2023-10-31
CONV_0031977,POST_001726,CAMP_0198,INF_0079,182.58,1338.19,2,0,0.5,2023-10-31
CONV_0031978,POST_001726,CAMP_0198,INF_0079,486.27,2597.2,1,0,1.0,2023-10-31
CONV_0031979,POST_001726,CAMP_0198,INF_0079,281.41,806.4,2,0,0.5,2023-10-31
CONV_0031980,POST_001726,CAMP_0198,INF_0079,179.47,1132.84,2,1,0.5,2023-10-31
CONV_0031981,POST_001726,CAMP_0198,INF_0079,35.79,235.71,4,0,0.25,2023-10-31
CONV_0031982,POST_001726,CAMP_0198,INF_0079,376.83,2431.29,3,0,0.3333,2023-10-31
CONV_0031983,POST_001727,CAMP_0198,INF_0077,460.59,3676.02,3,0,0.3333,2023-10-31
CONV_0031984,POST_001727,CAMP_0198,INF_0077,122.6,447.97,1,0,1.0,2023-10-31
CONV_0031985,POST_001727,CAMP_0198,INF_0077,297.88,1762.64,3,0,0.3333,2023-10-31
CONV_0031986,POST_001727,CAMP_0198,INF_0077,388.86,2527.39,4,0,0.25,2023-10-31
CONV_0031987,POST_001727,CAMP_0198,INF_0077,33.78,88.27,1,0,1.0,2023-10-31
CONV_0031988,POST_001727,CAMP_0198,INF_0077,149.05,583.17,1,1,1.0,2023-10-31
CONV_0031989,POST_001727,CAMP_0198,INF_0077,490.42,2863.91,3,0,0.3333,2023-10-31
CONV_0031990,POST_001727,CAMP_0198,INF_0077,210.68,1237.05,2,1,0.5,2023-10-31
CONV_0031991,POST_001727,CAMP_0198,INF_0077,334.71,901.24,2,0,0.5,2023-10-31
CONV_0031992,POST_001727,CAMP_0198,INF_0077,419.19,2540.48,3,0,0.3333,2023-10-31
CONV_0031993,POST_001727,CAMP_0198,INF_0077,347.65,2051.83,3,0,0.3333,2023-10-31
CONV_0031994,POST_001727,CAMP_0198,INF_0077,428.08,3323.14,1,0,1.0,2023-10-31
CONV_0031995,POST_001727,CAMP_0198,INF_0077,74.01,165.37,4,0,0.25,2023-10-31
CONV_0031996,POST_001727,CAMP_0198,INF_0077,433.64,2560.77,2,0,0.5,2023-10-31
CONV_0031997,POST_001727,CAMP_0198,INF_0077,190.76,762.01,1,0,1.0,2023-10-31
CONV_0031998,POST_001727,CAMP_0198,INF_0077,153.87,720.52,4,0,0.25,2023-10-31
CONV_0031999,POST_001727,CAMP_0198,INF_0077,67.74,208.54,4,0,0.25,2023-10-31
CONV_0032000,POST_001727,CAMP_0198,INF_0077,251.83,649.4,4,0,0.25,2023-10-31
CONV_0032001,POST_001727,CAMP_0198,INF_0077,69.88,367.8,2,0,0.5,2023-10-31
CONV_0032002,POST_001727,CAMP_0198,INF_0077,341.4,2716.71,2,0,0.5,2023-10-31
CONV_0032003,POST_001728,CAMP_0198,INF_0029,486.96,2165.56,2,1,0.5,2023-10-28
CONV_0032004,POST_001728,CAMP_0198,INF_0029,27.36,202.05,1,0,1.0,2023-10-28
CONV_0032005,POST_001728,CAMP_0198,INF_0029,268.02,1568.24,4,1,0.25,2023-10-28
CONV_0032006,POST_001728,CAMP_0198,INF_0029,400.91,2819.7,1,0,1.0,2023-10-28
CONV_0032007,POST_001728,CAMP_0198,INF_0029,451.68,3352.87,4,1,0.25,2023-10-28
CONV_0032008,POST_001728,CAMP_0198,INF_0029,453.84,1266.16,1,0,1.0,2023-10-28
CONV_0032009,POST_001728,CAMP_0198,INF_0029,344.92,1893.46,4,0,0.25,2023-10-28
CONV_0032010,POST_001728,CAMP_0198,INF_0029,319.01,2036.75,1,0,1.0,2023-10-28
CONV_0032011,POST_001728,CAMP_0198,INF_0029,258.53,937.27,2,0,0.5,2023-10-28
CONV_0032012,POST_001728,CAMP_0198,INF_0029,64.76,352.35,2,0,0.5,2023-10-28
CONV_0032013,POST_001728,CAMP_0198,INF_0029,479.6,2320.89,3,0,0.3333,2023-10-28
CONV_0032014,POST_001728,CAMP_0198,INF_0029,257.32,1679.1,2,0,0.5,2023-10-28
CONV_0032015,POST_001728,CAMP_0198,INF_0029,242.33,1230.54,1,0,1.0,2023-10-28
CONV_0032016,POST_001728,CAMP_0198,INF_0029,38.68,129.46,2,0,0.5,2023-10-28
CONV_0032017,POST_001728,CAMP_0198,INF_0029,397.69,1220.3,1,1,1.0,2023-10-28
CONV_0032018,POST_001728,CAMP_0198,INF_0029,403.27,2134.25,3,0,0.3333,2023-10-28
CONV_0032019,POST_001728,CAMP_0198,INF_0029,338.0,1118.2,4,0,0.25,2023-10-28
CONV_0032020,POST_001728,CAMP_0198,INF_0029,336.78,1200.2,2,0,0.5,2023-10-28
CONV_0032021,POST_001728,CAMP_0198,INF_0029,159.11,720.47,2,0,0.5,2023-10-28
CONV_0032022,POST_001728,CAMP_0198,INF_0029,441.99,3259.91,4,0,0.25,2023-10-28
CONV_0032023,POST_001729,CAMP_0198,INF_0038,493.58,2655.95,4,0,0.25,2023-10-23
CONV_0032024,POST_001729,CAMP_0198,INF_0038,212.21,822.67,1,0,1.0,2023-10-23
CONV_0032025,POST_001729,CAMP_0198,INF_0038,27.57,164.54,3,0,0.3333,2023-10-23
CONV_0032026,POST_001729,CAMP_0198,INF_0038,499.96,2078.56,1,0,1.0,2023-10-23
CONV_0032027,POST_001729,CAMP_0198,INF_0038,234.94,504.62,2,1,0.5,2023-10-23
CONV_0032028,POST_001729,CAMP_0198,INF_0038,103.73,439.54,4,0,0.25,2023-10-23
CONV_0032029,POST_001729,CAMP_0198,INF_0038,161.72,1200.1,1,0,1.0,2023-10-23
CONV_0032030,POST_001729,CAMP_0198,INF_0038,255.55,810.64,3,0,0.3333,2023-10-23
CONV_0032031,POST_001729,CAMP_0198,INF_0038,220.45,829.0,4,1,0.25,2023-10-23
CONV_0032032,POST_001729,CAMP_0198,INF_0038,342.4,2306.22,4,0,0.25,2023-10-23
CONV_0032033,POST_001729,CAMP_0198,INF_0038,42.87,292.61,2,1,0.5,2023-10-23
CONV_0032034,POST_001729,CAMP_0198,INF_0038,142.56,988.3,4,0,0.25,2023-10-23
CONV_0032035,POST_001729,CAMP_0198,INF_0038,163.45,766.65,2,1,0.5,2023-10-23
CONV_0032036,POST_001729,CAMP_0198,INF_0038,83.47,497.54,1,0,1.0,2023-10-23
CONV_0032037,POST_001729,CAMP_0198,INF_0038,230.19,1405.63,2,0,0.5,2023-10-23
CONV_0032038,POST_001729,CAMP_0198,INF_0038,237.26,507.41,4,0,0.25,2023-10-23
CONV_0032039,POST_001729,CAMP_0198,INF_0038,84.85,218.34,1,0,1.0,2023-10-23
CONV_0032040,POST_001729,CAMP_0198,INF_0038,159.48,441.03,1,1,1.0,2023-10-23
CONV_0032041,POST_001729,CAMP_0198,INF_0038,207.72,1360.37,4,0,0.25,2023-10-23
CONV_0032042,POST_001729,CAMP_0198,INF_0038,39.43,199.06,3,1,0.3333,2023-10-23
CONV_0032043,POST_001730,CAMP_0198,INF_0045,453.2,3394.61,2,0,0.5,2023-10-20
CONV_0032044,POST_001730,CAMP_0198,INF_0045,137.15,978.24,2,1,0.5,2023-10-20
CONV_0032045,POST_001730,CAMP_0198,INF_0045,411.87,2530.79,1,0,1.0,2023-10-20
CONV_0032046,POST_001730,CAMP_0198,INF_0045,467.72,2840.05,3,0,0.3333,2023-10-20
CONV_0032047,POST_001730,CAMP_0198,INF_0045,436.53,2527.35,1,0,1.0,2023-10-20
CONV_0032048,POST_001730,CAMP_0198,INF_0045,72.23,286.89,1,0,1.0,2023-10-20
CONV_0032049,POST_001730,CAMP_0198,INF_0045,382.03,2763.48,2,0,0.5,2023-10-20
CONV_0032050,POST_001730,CAMP_0198,INF_0045,378.58,815.8,4,0,0.25,2023-10-20
CONV_0032051,POST_001730,CAMP_0198,INF_0045,215.19,1392.52,1,0,1.0,2023-10-20
CONV_0032052,POST_001730,CAMP_0198,INF_0045,220.1,1066.84,3,1,0.3333,2023-10-20
CONV_0032053,POST_001730,CAMP_0198,INF_0045,201.69,1442.04,2,1,0.5,2023-10-20
CONV_0032054,POST_001730,CAMP_0198,INF_0045,313.32,1946.29,4,1,0.25,2023-10-20
CONV_0032055,POST_001730,CAMP_0198,INF_0045,361.54,1182.31,3,0,0.3333,2023-10-20
CONV_0032056,POST_001730,CAMP_0198,INF_0045,105.79,337.47,3,1,0.3333,2023-10-20
CONV_0032057,POST_001730,CAMP_0198,INF_0045,428.12,2584.12,2,1,0.5,2023-10-20
CONV_0032058,POST_001730,CAMP_0198,INF_0045,147.94,359.2,1,0,1.0,2023-10-20
CONV_0032059,POST_001730,CAMP_0198,INF_0045,98.49,255.79,2,1,0.5,2023-10-20
CONV_0032060,POST_001730,CAMP_0198,INF_0045,277.55,1616.38,4,0,0.25,2023-10-20
CONV_0032061,POST_001730,CAMP_0198,INF_0045,444.68,1439.87,1,1,1.0,2023-10-20
CONV_0032062,POST_001730,CAMP_0198,INF_0045,391.1,2947.31,4,0,0.25,2023-10-20
CONV_0032063,POST_001731,CAMP_0198,INF_0029,261.05,1903.64,2,0,0.5,2023-10-13
CONV_0032064,POST_001731,CAMP_0198,INF_0029,388.21,2693.92,2,1,0.5,2023-10-13
CONV_0032065,POST_001731,CAMP_0198,INF_0029,430.16,3210.54,2,0,0.5,2023-10-13
CONV_0032066,POST_001731,CAMP_0198,INF_0029,204.58,481.72,3,0,0.3333,2023-10-13
CONV_0032067,POST_001731,CAMP_0198,INF_0029,369.57,1110.57,1,0,1.0,2023-10-13
CONV_0032068,POST_001731,CAMP_0198,INF_0029,436.16,2982.32,2,0,0.5,2023-10-13
CONV_0032069,POST_001731,CAMP_0198,INF_0029,170.6,802.04,3,1,0.3333,2023-10-13
CONV_0032070,POST_001731,CAMP_0198,INF_0029,43.69,332.21,4,1,0.25,2023-10-13
CONV_0032071,POST_001731,CAMP_0198,INF_0029,490.92,2534.28,4,0,0.25,2023-10-13
CONV_0032072,POST_001731,CAMP_0198,INF_0029,294.6,1802.65,3,0,0.3333,2023-10-13
CONV_0032073,POST_001731,CAMP_0198,INF_0029,51.77,117.85,4,0,0.25,2023-10-13
CONV_0032074,POST_001731,CAMP_0198,INF_0029,47.69,342.65,2,0,0.5,2023-10-13
CONV_0032075,POST_001731,CAMP_0198,INF_0029,134.19,700.07,3,1,0.3333,2023-10-13
CONV_0032076,POST_001731,CAMP_0198,INF_0029,263.15,643.94,4,0,0.25,2023-10-13
CONV_0032077,POST_001731,CAMP_0198,INF_0029,490.87,3474.21,1,0,1.0,2023-10-13
CONV_0032078,POST_001731,CAMP_0198,INF_0029,470.78,2364.71,2,0,0.5,2023-10-13
CONV_0032079,POST_001731,CAMP_0198,INF_0029,91.88,313.53,4,1,0.25,2023-10-13
CONV_0032080,POST_001731,CAMP_0198,INF_0029,493.9,1383.23,3,0,0.3333,2023-10-13
CONV_0032081,POST_001731,CAMP_0198,INF_0029,424.76,1098.19,3,1,0.3333,2023-10-13
CONV_0032082,POST_001731,CAMP_0198,INF_0029,413.54,1813.49,1,0,1.0,2023-10-13
CONV_0032083,POST_001732,CAMP_0199,INF_0049,270.43,1174.16,3,1,0.3333,2023-12-10
CONV_0032084,POST_001732,CAMP_0199,INF_0049,251.92,968.8,3,0,0.3333,2023-12-10
CONV_0032085,POST_001732,CAMP_0199,INF_0049,270.01,1912.38,3,0,0.3333,2023-12-10
CONV_0032086,POST_001732,CAMP_0199,INF_0049,490.22,1016.35,4,0,0.25,2023-12-10
CONV_0032087,POST_001732,CAMP_0199,INF_0049,96.61,235.81,1,0,1.0,2023-12-10
CONV_0032088,POST_001732,CAMP_0199,INF_0049,59.07,371.81,1,0,1.0,2023-12-10
CONV_0032089,POST_001732,CAMP_0199,INF_0049,375.41,2629.65,2,0,0.5,2023-12-10
CONV_0032090,POST_001732,CAMP_0199,INF_0049,170.25,991.87,2,0,0.5,2023-12-10
CONV_0032091,POST_001732,CAMP_0199,INF_0049,121.82,353.56,2,0,0.5,2023-12-10
CONV_0032092,POST_001732,CAMP_0199,INF_0049,128.1,720.58,2,0,0.5,2023-12-10
CONV_0032093,POST_001732,CAMP_0199,INF_0049,143.07,1009.15,4,0,0.25,2023-12-10
CONV_0032094,POST_001732,CAMP_0199,INF_0049,174.32,1074.03,4,0,0.25,2023-12-10
CONV_0032095,POST_001732,CAMP_0199,INF_0049,105.24,495.58,4,0,0.25,2023-12-10
CONV_0032096,POST_001732,CAMP_0199,INF_0049,371.11,743.14,2,0,0.5,2023-12-10
CONV_0032097,POST_001732,CAMP_0199,INF_0049,103.0,497.26,1,0,1.0,2023-12-10
CONV_0032098,POST_001732,CAMP_0199,INF_0049,241.56,1755.34,2,1,0.5,2023-12-10
CONV_0032099,POST_001732,CAMP_0199,INF_0049,453.85,2125.9,4,0,0.25,2023-12-10
CONV_0032100,POST_001732,CAMP_0199,INF_0049,457.07,3156.58,2,0,0.5,2023-12-10
CONV_0032101,POST_001732,CAMP_0199,INF_0049,336.28,2258.39,4,0,0.25,2023-12-10
CONV_0032102,POST_001732,CAMP_0199,INF_0049,41.23,299.47,2,0,0.5,2023-12-10
CONV_0032103,POST_001733,CAMP_0199,INF_0084,404.96,1339.57,1,0,1.0,2023-12-01
CONV_0032104,POST_001733,CAMP_0199,INF_0084,39.6,219.46,1,0,1.0,2023-12-01
CONV_0032105,POST_001733,CAMP_0199,INF_0084,149.77,1138.51,1,0,1.0,2023-12-01
CONV_0032106,POST_001733,CAMP_0199,INF_0084,186.71,1096.17,4,0,0.25,2023-12-01
CONV_0032107,POST_001733,CAMP_0199,INF_0084,64.2,480.67,2,1,0.5,2023-12-01
CONV_0032108,POST_001733,CAMP_0199,INF_0084,108.34,640.22,4,0,0.25,2023-12-01
CONV_0032109,POST_001733,CAMP_0199,INF_0084,312.83,1270.94,2,0,0.5,2023-12-01
CONV_0032110,POST_001733,CAMP_0199,INF_0084,231.06,1195.36,1,0,1.0,2023-12-01
CONV_0032111,POST_001733,CAMP_0199,INF_0084,24.39,49.38,3,0,0.3333,2023-12-01
CONV_0032112,POST_001733,CAMP_0199,INF_0084,341.95,1910.58,4,0,0.25,2023-12-01
CONV_0032113,POST_001733,CAMP_0199,INF_0084,115.55,415.18,2,1,0.5,2023-12-01
CONV_0032114,POST_001733,CAMP_0199,INF_0084,467.66,1472.54,2,0,0.5,2023-12-01
CONV_0032115,POST_001733,CAMP_0199,INF_0084,234.8,1358.97,4,0,0.25,2023-12-01
CONV_0032116,POST_001733,CAMP_0199,INF_0084,410.23,2345.09,2,1,0.5,2023-12-01
CONV_0032117,POST_001733,CAMP_0199,INF_0084,416.03,2441.6,1,0,1.0,2023-12-01
CONV_0032118,POST_001733,CAMP_0199,INF_0084,158.76,1193.25,3,0,0.3333,2023-12-01
CONV_0032119,POST_001733,CAMP_0199,INF_0084,96.43,254.39,2,0,0.5,2023-12-01
CONV_0032120,POST_001733,CAMP_0199,INF_0084,303.4,1700.08,1,0,1.0,2023-12-01
CONV_0032121,POST_001733,CAMP_0199,INF_0084,105.66,605.98,2,0,0.5,2023-12-01
CONV_0032122,POST_001733,CAMP_0199,INF_0084,483.07,1005.6,2,1,0.5,2023-12-01
CONV_0032123,POST_001734,CAMP_0199,INF_0068,311.24,1927.37,4,0,0.25,2023-12-19
CONV_0032124,POST_001734,CAMP_0199,INF_0068,189.15,1109.97,3,0,0.3333,2023-12-19
CONV_0032125,POST_001734,CAMP_0199,INF_0068,303.3,1154.31,4,0,0.25,2023-12-19
CONV_0032126,POST_001734,CAMP_0199,INF_0068,260.88,1348.32,4,0,0.25,2023-12-19
CONV_0032127,POST_001734,CAMP_0199,INF_0068,173.5,540.65,2,0,0.5,2023-12-19
CONV_0032128,POST_001734,CAMP_0199,INF_0068,75.99,254.23,2,0,0.5,2023-12-19
CONV_0032129,POST_001734,CAMP_0199,INF_0068,296.35,2017.5,1,1,1.0,2023-12-19
CONV_0032130,POST_001734,CAMP_0199,INF_0068,399.67,2802.1,3,0,0.3333,2023-12-19
CONV_0032131,POST_001734,CAMP_0199,INF_0068,370.68,1101.7,1,0,1.0,2023-12-19
CONV_0032132,POST_001734,CAMP_0199,INF_0068,236.13,1207.89,1,0,1.0,2023-12-19
CONV_0032133,POST_001734,CAMP_0199,INF_0068,218.2,1422.09,1,0,1.0,2023-12-19
CONV_0032134,POST_001734,CAMP_0199,INF_0068,342.01,2574.66,1,1,1.0,2023-12-19
CONV_0032135,POST_001734,CAMP_0199,INF_0068,406.33,1417.43,3,0,0.3333,2023-12-19
CONV_0032136,POST_001734,CAMP_0199,INF_0068,424.39,3036.0,1,0,1.0,2023-12-19
CONV_0032137,POST_001734,CAMP_0199,INF_0068,394.99,1069.38,2,0,0.5,2023-12-19
CONV_0032138,POST_001734,CAMP_0199,INF_0068,335.9,2426.89,4,0,0.25,2023-12-19
CONV_0032139,POST_001734,CAMP_0199,INF_0068,287.1,1700.19,1,0,1.0,2023-12-19
CONV_0032140,POST_001734,CAMP_0199,INF_0068,40.15,279.0,2,0,0.5,2023-12-19
CONV_0032141,POST_001734,CAMP_0199,INF_0068,316.52,1345.46,4,1,0.25,2023-12-19
CONV_0032142,POST_001734,CAMP_0199,INF_0068,492.47,1703.38,4,0,0.25,2023-12-19
CONV_0032143,POST_001735,CAMP_0199,INF_0032,284.88,878.78,4,0,0.25,2023-12-01
CONV_0032144,POST_001735,CAMP_0199,INF_0032,443.25,2517.58,1,1,1.0,2023-12-01
CONV_0032145,POST_001735,CAMP_0199,INF_0032,497.09,1564.85,2,1,0.5,2023-12-01
CONV_0032146,POST_001735,CAMP_0199,INF_0032,329.64,2475.45,2,0,0.5,2023-12-01
CONV_0032147,POST_001735,CAMP_0199,INF_0032,354.31,2087.73,2,0,0.5,2023-12-01
CONV_0032148,POST_001735,CAMP_0199,INF_0032,331.14,2387.08,4,1,0.25,2023-12-01
CONV_0032149,POST_001735,CAMP_0199,INF_0032,416.73,2991.37,1,0,1.0,2023-12-01
CONV_0032150,POST_001735,CAMP_0199,INF_0032,143.14,955.91,3,0,0.3333,2023-12-01
CONV_0032151,POST_001735,CAMP_0199,INF_0032,59.91,269.16,3,1,0.3333,2023-12-01
CONV_0032152,POST_001735,CAMP_0199,INF_0032,385.54,873.87,1,0,1.0,2023-12-01
CONV_0032153,POST_001735,CAMP_0199,INF_0032,463.92,2260.07,2,0,0.5,2023-12-01
CONV_0032154,POST_001735,CAMP_0199,INF_0032,144.49,1055.67,1,1,1.0,2023-12-01
CONV_0032155,POST_001735,CAMP_0199,INF_0032,137.45,749.81,3,0,0.3333,2023-12-01
CONV_0032156,POST_001735,CAMP_0199,INF_0032,116.42,349.36,1,1,1.0,2023-12-01
CONV_0032157,POST_001735,CAMP_0199,INF_0032,162.6,1227.28,2,0,0.5,2023-12-01
CONV_0032158,POST_001735,CAMP_0199,INF_0032,459.9,3591.27,2,0,0.5,2023-12-01
CONV_0032159,POST_001735,CAMP_0199,INF_0032,430.8,1236.97,4,1,0.25,2023-12-01
CONV_0032160,POST_001735,CAMP_0199,INF_0032,471.93,1021.98,4,0,0.25,2023-12-01
CONV_0032161,POST_001735,CAMP_0199,INF_0032,284.24,1297.19,4,0,0.25,2023-12-01
CONV_0032162,POST_001735,CAMP_0199,INF_0032,467.48,3195.55,1,0,1.0,2023-12-01
CONV_0032163,POST_001736,CAMP_0200,INF_0091,384.85,2012.86,4,0,0.25,2023-10-01
CONV_0032164,POST_001736,CAMP_0200,INF_0091,118.01,623.13,2,1,0.5,2023-10-01
CONV_0032165,POST_001736,CAMP_0200,INF_0091,136.32,715.11,1,0,1.0,2023-10-01
CONV_0032166,POST_001736,CAMP_0200,INF_0091,206.48,1620.16,1,1,1.0,2023-10-01
CONV_0032167,POST_001736,CAMP_0200,INF_0091,174.69,397.16,2,0,0.5,2023-10-01
CONV_0032168,POST_001736,CAMP_0200,INF_0091,66.28,292.67,4,0,0.25,2023-10-01
CONV_0032169,POST_001736,CAMP_0200,INF_0091,154.85,919.33,1,0,1.0,2023-10-01
CONV_0032170,POST_001736,CAMP_0200,INF_0091,332.04,1032.58,2,1,0.5,2023-10-01
CONV_0032171,POST_001736,CAMP_0200,INF_0091,202.8,1031.29,3,0,0.3333,2023-10-01
CONV_0032172,POST_001736,CAMP_0200,INF_0091,420.61,1959.64,2,0,0.5,2023-10-01
